linea;estacion;dev_id;id_linea
06;840;06;568;10;40;0;360;139;86
02;007;02;014;23;0;0;20;1;0
02;015;02;005;16;7;307;553;119;85
06;756;02;005;7;23;18;52;14;38
06;525;06;515;5;1;0;2;3;1
06;525;02;010;19;0;0;1;1;0
06;749;06;441;15;1;0;1;0;1
06;658;06;539;23;0;0;1;0;0
06;364;06;560;17;1;0;713;197;201
02;013;06;126;10;0;0;8;0;3
06;861;02;007;20;2;1;24;7;11
06;497;02;006;20;0;0;1;0;0
06;126;02;009;15;0;0;2;2;1
06;638;06;408;13;4;0;15;1;6
06;861;06;371;7;22;0;707;111;98
06;658;06;270;22;0;0;1;0;0
02;010;02;009;8;19;1;538;135;74
06;756;06;568;16;8;0;162;37;53
06;134;06;270;0;0;0;3;1;0
06;840;06;274;4;0;0;1;1;0
06;749;02;006;8;12;1;19;9;13
06;441;02;013;17;1;1;7;2;3
06;568;06;490;22;0;0;8;0;3
06;658;06;028;21;1;0;597;159;95
02;004;06;648;21;0;0;14;2;6
06;805;06;515;21;0;0;412;77;77
02;011;06;638;8;3;0;7;3;3
06;410;06;525;5;2;0;10;0;5
06;252;02;011;14;0;0;11;0;5
02;014;06;515;7;11;2;44;4;19
06;490;02;013;6;70;53;674;247;328
02;001;02;006;10;9;310;381;104;93
06;412;06;441;5;4;0;4;4;4
06;840;06;805;8;4;0;15;2;8
06;434;06;840;13;1;0;5;1;2
02;008;06;515;5;3;0;27;7;11
02;007;02;007;5;7;3;168;14;29
06;638;02;005;8;4;2;4;2;4
06;412;06;756;15;5;0;63;20;24
06;515;06;441;10;1;0;1;0;1
06;434;02;011;8;4;1;102;30;45
06;539;06;560;0;0;0;5;2;0
06;756;02;013;13;145;6;307;73;129
06;497;06;364;19;0;0;130;28;24
06;274;06;756;7;4;0;9;8;5
02;004;02;014;8;4;94;874;237;177
02;013;06;434;19;28;28;181;53;93
06;490;06;035;13;70;0;438;127;145
02;013;02;006;6;5;12;105;20;22
02;006;06;756;7;20;7;43;6;30
06;515;06;539;19;0;0;48;9;8
02;011;06;035;16;8;8;77;15;26
06;274;06;091;2;0;0;5;0;1
06;515;02;014;14;9;2;40;6;18
06;252;06;882;20;0;0;12;0;2
06;497;06;260;17;0;0;2;2;1
02;012;02;010;5;0;0;27;5;10
02;008;06;560;5;5;0;28;0;12
06;497;02;012;18;0;0;3;0;1
06;760;06;497;9;0;0;11;1;3
02;014;06;035;5;1;2;44;0;15
06;648;02;009;7;1;0;2;0;1
02;013;06;840;2;0;0;7;0;2
06;274;06;408;4;1;0;4;1;1
02;002;06;778;0;0;0;4;0;2
06;441;02;009;10;0;2;2;1;2
06;098;02;013;6;0;0;2;0;1
06;539;06;252;18;0;0;1;0;0
06;515;06;035;9;0;0;4;4;2
06;749;06;126;11;0;0;2;2;1
06;434;02;002;19;4;1;57;7;16
06;371;02;004;13;4;5;15;2;10
02;011;06;805;2;0;0;2;0;1
06;497;06;532;7;0;0;57;18;9
02;007;06;840;7;20;8;92;7;33
06;408;02;005;18;7;5;7;3;8
02;015;06;515;11;11;5;16;6;11
06;126;02;006;12;0;0;2;0;1
06;568;02;002;3;0;0;8;3;3
02;011;06;412;12;32;0;53;38;32
06;648;06;658;19;0;0;6;3;2
02;008;02;013;15;1;5;58;12;22
02;003;06;861;20;10;59;104;19;56
06;861;06;539;12;9;0;21;5;9
06;427;06;861;12;0;0;104;22;42
06;539;02;009;3;0;0;139;19;57
02;015;06;035;9;3;13;25;7;16
06;861;06;840;21;1;0;55;22;18
06;371;06;638;6;9;0;86;21;36
02;006;06;412;22;0;0;8;0;3
02;014;06;638;0;0;0;5;2;0
02;006;06;035;21;0;22;89;18;35
02;003;06;525;21;8;1;9;2;8
02;003;06;412;18;53;60;62;25;59
06;134;02;013;9;2;2;2;0;3
06;410;06;539;9;47;0;328;120;86
02;014;06;252;8;0;2;23;7;5
02;011;06;427;18;11;3;1080;296;468
06;270;02;007;11;6;1;10;4;6
06;539;06;028;6;1;0;16;2;8
06;441;02;004;11;5;0;18;1;8
06;805;06;490;22;0;0;8;0;3
06;371;02;011;14;11;0;187;51;53
02;009;02;005;6;8;14;237;49;61
06;266;02;014;17;0;0;3;0;1
02;006;06;134;9;1;1;0;0;1
02;001;06;126;14;1;8;7;1;7
02;005;06;861;21;2;20;57;9;20
02;015;06;274;13;10;23;33;13;25
06;805;06;638;5;5;0;178;29;68
02;002;06;427;14;67;26;490;205;237
06;091;06;490;11;12;0;48;16;22
06;260;06;410;14;0;0;2;0;1
06;658;02;009;3;0;0;15;4;7
06;252;06;091;13;0;1;2;0;1
06;427;06;364;9;6;0;13;6;7
06;749;02;012;6;19;0;107;23;50
06;252;06;028;17;1;0;1;0;1
06;028;02;008;15;1;0;10;3;4
06;427;06;560;7;36;0;143;49;62
02;015;06;840;21;64;40;140;35;54
06;434;06;134;18;1;0;14;1;2
06;410;02;009;7;51;0;108;39;61
06;861;02;012;15;12;5;651;157;114
02;003;06;035;18;17;89;879;142;254
02;005;02;002;18;2;110;286;47;36
02;007;02;006;18;4;175;701;154;59
06;441;06;260;18;1;0;19;3;0
02;015;06;882;7;0;0;2;0;1
02;015;02;008;13;2;2;165;35;45
02;012;02;011;19;11;8;299;53;48
02;006;06;805;14;4;1;31;11;11
06;412;06;035;16;0;0;1;1;0
06;638;06;412;4;7;0;54;10;18
02;003;06;134;6;0;0;1;0;0
02;014;06;434;21;2;30;292;42;97
06;490;06;840;17;2;0;43;6;16
06;412;02;008;14;3;0;4;2;3
06;560;02;010;19;3;0;25;8;7
02;005;06;525;5;1;0;2;3;1
02;014;02;006;23;0;0;86;9;5
06;756;06;648;19;4;3;1;4;3
02;008;06;410;15;9;0;26;6;13
06;756;02;002;17;54;41;139;25;90
02;013;02;007;3;0;0;4;0;1
06;441;06;882;15;0;0;2;0;1
06;760;02;006;12;10;3;13;6;11
06;412;06;274;14;0;0;1;0;0
06;805;06;035;21;0;0;1;1;0
02;013;02;006;10;4;56;169;40;37
02;012;02;010;9;0;1;89;15;19
06;035;06;648;10;9;0;26;11;11
06;568;06;749;19;2;0;13;1;5
02;008;06;658;9;2;1;16;7;9
02;003;02;001;8;59;2082;3094;492;378
02;001;06;648;18;87;69;130;38;81
06;427;02;002;10;46;33;282;94;151
06;274;02;001;1;0;0;6;0;0
02;010;06;805;17;4;1;53;17;21
06;028;06;134;4;6;2;26;7;14
06;778;02;001;14;17;7;26;7;16
06;532;06;560;15;0;0;1;1;0
06;539;06;658;17;1;0;7;2;4
06;408;06;427;0;0;0;6;1;2
02;012;02;004;3;0;0;6;2;2
06;274;02;009;9;4;0;9;0;6
06;274;06;270;20;0;0;5;2;0
06;483;06;483;20;0;0;71;11;0
06;119;06;028;20;0;0;4;0;1
06;371;02;013;22;0;0;43;5;4
06;260;06;035;0;0;0;1;0;0
06;126;06;126;13;0;0;409;87;13
06;539;02;001;15;41;23;78;8;51
06;028;06;778;9;11;0;74;20;26
02;010;06;410;8;17;0;24;12;15
06;882;02;001;4;0;1;2;0;1
02;003;06;126;5;0;0;4;0;0
06;490;02;015;6;82;124;624;200;347
02;011;06;028;15;12;8;51;20;27
06;568;02;013;18;14;3;47;14;27
02;014;06;260;9;5;3;20;10;9
02;014;02;007;16;6;117;393;94;110
06;749;06;490;5;0;0;13;4;5
06;274;02;003;9;32;21;155;43;76
02;002;06;760;9;13;2;28;12;15
06;568;06;840;23;0;0;27;5;2
06;648;06;434;1;0;0;1;0;0
02;001;06;434;18;312;547;2877;362;950
06;658;02;011;19;1;1;4;2;3
06;035;02;009;11;4;2;37;10;19
02;014;02;004;12;5;48;443;88;95
06;028;06;119;14;0;0;1;1;0
06;760;06;497;15;0;0;8;6;3
06;410;02;004;7;19;4;56;17;30
06;539;02;015;9;35;4;96;45;52
06;840;02;001;18;81;47;91;19;75
06;134;06;134;15;28;0;127;35;7
06;490;06;778;5;10;0;16;11;9
06;260;02;012;9;0;0;24;11;9
06;760;06;658;12;2;0;5;0;3
06;490;06;490;14;458;16;12271;3838;1848
02;003;06;658;11;17;45;194;63;85
06;861;06;861;22;8;0;682;92;60
06;497;06;410;21;0;0;2;0;0
06;568;06;410;3;0;0;10;1;1
02;008;06;756;5;9;0;101;15;43
06;035;02;003;11;19;48;447;110;146
06;035;06;441;4;2;0;9;6;4
02;013;02;004;22;0;4;172;9;34
02;002;02;011;4;0;1;1;0;1
06;515;06;490;21;0;0;1;0;0
06;658;06;270;14;4;0;16;4;7
06;427;06;778;17;3;1;8;5;5
06;035;02;007;15;4;14;87;26;37
02;013;06;648;21;0;1;1;0;0
06;434;06;840;5;11;1;70;14;33
02;010;06;756;0;0;0;2;2;1
02;003;06;568;18;478;90;312;131;290
06;539;06;756;14;5;0;23;8;11
06;408;02;011;15;11;0;17;7;9
06;371;06;490;9;0;0;23;3;8
02;007;06;638;19;2;2;4;3;2
02;002;06;756;11;55;22;118;30;75
06;840;06;091;20;0;0;2;0;1
06;515;06;638;9;12;0;359;99;117
02;010;06;778;18;1;0;2;0;1
06;658;02;010;9;1;1;24;8;8
02;004;02;014;0;0;0;25;2;3
02;003;06;270;21;1;4;29;3;10
06;539;06;805;1;0;0;1;0;0
02;015;02;015;13;135;405;1328;316;258
06;497;06;412;6;0;0;3;0;0
02;002;02;013;12;14;323;615;183;105
06;427;02;009;6;62;7;3662;881;1036
06;441;06;364;17;0;0;3;0;1
06;252;06;805;13;1;0;590;125;125
02;004;02;012;4;0;1;23;2;8
06;749;06;760;6;2;0;68;17;28
02;009;02;011;7;7;1;779;183;94
02;011;02;015;3;0;0;3;1;0
06;134;02;002;12;4;1;4;4;3
02;007;06;840;16;15;11;155;34;46
02;010;06;028;21;0;1;9;0;3
06;658;06;371;15;2;0;7;6;2
02;002;02;005;3;0;0;3;0;0
02;005;02;011;7;6;14;186;25;36
06;412;06;412;21;6;0;1823;520;143
06;260;06;497;12;0;0;1;1;0
06;568;06;638;3;0;0;4;0;1
02;014;02;002;2;0;0;19;4;1
06;568;02;006;19;24;0;24;6;12
06;638;06;756;10;8;0;131;45;50
06;410;06;515;7;0;0;12;0;5
06;035;02;010;17;1;2;24;4;8
06;760;06;364;22;0;0;6;0;2
02;005;02;013;15;7;96;229;70;68
02;010;02;008;23;0;0;28;0;5
02;012;02;005;18;1;171;176;35;63
02;005;02;005;6;1;20;183;24;14
02;015;02;001;5;17;47;157;17;31
06;805;06;749;5;7;0;355;56;91
02;015;02;003;13;35;962;515;121;166
06;410;06;568;8;119;1;1020;343;208
02;005;06;134;13;0;2;2;1;1
02;005;06;756;14;10;11;36;14;20
02;007;02;007;11;49;109;1594;516;228
02;011;06;805;11;5;0;26;8;10
02;014;06;760;12;46;6;68;34;44
06;434;02;012;15;2;4;11;4;5
06;840;06;410;11;10;0;43;17;15
02;005;06;805;2;0;0;2;0;1
06;434;02;014;11;20;26;233;48;93
06;539;06;270;5;5;0;26;6;10
06;091;02;005;21;0;0;4;0;1
06;515;06;749;11;8;0;67;16;30
06;532;06;532;20;0;0;13;3;0
06;658;06;260;15;3;0;60;1;26
02;010;02;015;9;5;32;365;65;92
02;014;06;638;23;0;0;10;0;1
02;001;02;008;2;0;0;9;0;0
06;638;02;015;19;4;1;11;1;4
06;490;02;003;6;95;94;1650;333;632
06;119;06;441;15;0;0;6;1;0
02;007;06;035;4;0;0;4;0;1
06;749;06;539;1;0;0;4;0;2
06;840;06;364;22;0;0;3;3;1
02;007;02;011;9;1;7;318;86;49
06;658;02;007;7;18;38;143;43;85
06;778;06;274;22;0;0;2;0;0
06;861;06;756;22;4;0;375;34;61
02;014;02;010;18;9;16;487;74;125
06;568;06;427;19;127;0;2357;572;503
06;560;06;252;9;0;0;27;7;10
06;749;06;252;18;2;0;123;34;35
06;266;06;861;17;0;0;2;0;1
06;091;02;010;12;0;0;2;1;0
06;091;02;012;20;0;0;2;2;1
06;427;02;010;12;11;0;536;108;146
06;364;06;274;10;0;0;1;1;0
02;004;02;015;15;8;94;248;29;107
06;840;06;408;18;80;0;285;34;87
06;760;02;009;1;0;0;2;0;1
06;410;06;270;18;1;0;3;0;1
02;008;06;441;21;0;1;2;0;1
02;009;02;006;8;41;18;384;85;67
02;009;02;012;5;1;0;127;30;40
06;408;06;427;23;0;0;12;0;4
06;840;06;648;11;0;0;2;0;1
02;014;02;009;12;10;9;186;39;62
02;012;06;515;4;0;0;5;0;1
06;861;06;270;13;0;0;1;0;0
06;560;02;011;6;124;0;305;143;175
06;861;02;014;11;26;34;330;76;94
06;408;02;007;17;7;1;17;2;8
06;490;02;009;6;30;6;1136;206;424
06;266;06;412;11;1;0;1;2;1
06;861;02;008;3;0;0;2;0;1
02;015;06;658;7;1;17;23;1;16
06;882;02;014;20;0;1;1;1;1
02;008;06;028;19;4;0;41;5;12
06;427;06;648;4;1;0;1;0;1
02;014;06;515;6;5;1;37;3;15
06;756;06;760;4;0;0;8;0;3
02;001;06;539;12;72;34;136;70;79
06;252;02;001;4;2;5;63;8;24
06;371;06;840;13;24;1;1223;348;147
02;001;02;014;10;44;884;1102;284;201
02;006;02;012;17;1;17;135;28;48
06;412;02;015;14;15;3;27;7;13
06;274;06;098;19;0;0;3;0;1
06;749;06;560;9;1;0;23;9;5
02;001;06;760;2;0;0;6;0;2
06;568;02;005;9;34;9;59;17;36
02;003;06;532;16;0;0;1;0;0
06;260;06;441;22;0;0;2;0;0
02;007;02;002;20;0;33;45;7;4
06;861;06;410;18;10;0;35;13;16
02;012;02;002;7;18;251;460;66;189
06;749;02;005;7;17;12;13;6;18
06;648;06;648;23;0;0;24;5;0
02;009;06;861;13;1;1;75;20;16
02;001;06;035;4;0;0;37;4;4
02;014;02;003;12;22;283;957;249;165
06;648;06;134;7;3;1;5;3;4
06;266;06;408;10;2;0;2;0;2
06;035;02;006;22;0;0;19;1;2
06;638;06;490;0;0;0;2;0;1
06;882;06;805;13;0;0;14;6;5
02;014;06;560;6;20;0;46;11;25
06;638;06;840;10;10;0;20;7;11
06;756;06;638;15;27;0;259;85;94
06;260;06;028;3;2;0;6;3;2
06;427;06;539;22;11;0;428;94;151
06;035;06;260;9;19;0;52;11;23
06;364;06;364;5;1;0;422;88;61
02;013;02;011;15;10;33;414;87;97
02;011;02;008;17;3;1;301;44;83
02;006;06;274;13;4;2;22;6;11
02;008;02;012;4;0;0;29;3;10
06;760;06;760;3;6;0;91;5;21
06;270;06;490;18;25;0;154;35;54
06;760;02;011;3;3;0;15;4;3
06;560;06;490;18;0;0;12;7;5
06;260;06;035;23;0;0;3;1;0
06;412;06;364;10;1;0;33;9;8
06;658;06;658;4;17;0;442;65;112
02;005;06;028;5;2;1;12;0;6
06;840;02;008;3;0;0;3;0;1
06;035;06;274;11;7;0;226;66;57
02;009;06;648;20;0;0;3;2;1
06;260;06;091;16;3;0;22;1;8
06;119;06;134;20;0;0;1;0;0
06;274;06;260;7;19;0;58;18;29
02;012;06;091;12;1;1;4;2;3
06;266;06;756;10;0;0;2;0;1
06;515;06;252;19;2;0;194;47;47
06;638;02;014;4;20;1;52;24;24
06;441;02;010;17;0;0;2;0;1
06;252;06;515;6;14;0;389;78;100
06;497;02;014;12;0;0;6;1;2
02;013;02;013;9;131;74;1621;439;184
06;434;06;427;14;5;0;106;14;42
02;003;06;778;18;2;11;9;1;2
02;009;06;525;20;0;0;5;1;1
06;028;02;001;7;916;865;2216;585;1588
06;638;02;005;9;3;1;8;0;5
02;005;02;006;16;3;212;675;145;95
06;756;02;013;14;144;2;277;90;109
02;015;06;035;8;1;20;39;5;24
06;260;02;013;19;1;2;14;4;5
06;840;06;497;15;1;0;1;1;0
06;091;02;004;6;33;2;345;78;116
06;252;06;568;7;3;0;9;6;4
06;028;06;274;15;42;0;329;127;88
02;002;06;805;22;0;3;41;8;16
02;001;06;371;8;39;28;43;15;32
02;003;02;008;16;9;37;347;77;67
02;010;06;274;23;0;0;1;0;0
06;274;06;274;9;101;2;4891;1677;667
02;003;02;014;1;0;0;14;1;0
06;840;06;412;19;78;0;134;54;85
06;441;06;371;19;0;0;1;1;0
02;007;06;260;4;0;0;2;0;1
06;882;06;412;13;0;0;2;2;1
06;638;06;638;12;121;1;8470;1947;1073
06;638;06;274;20;0;0;4;1;0
02;003;06;441;9;2;6;23;4;10
06;840;06;028;8;3;0;6;3;2
02;010;02;001;15;20;48;195;39;78
06;568;06;364;11;10;0;17;8;12
02;007;06;490;13;7;20;193;60;85
02;007;06;252;11;0;2;9;3;5
02;014;06;532;10;0;2;3;1;0
06;441;06;134;5;2;1;2;0;2
06;119;06;658;10;0;0;1;0;0
02;009;06;749;16;0;0;25;3;9
06;035;06;778;0;0;0;1;0;0
06;441;06;091;16;27;0;255;65;83
06;648;02;014;19;3;2;6;1;4
06;441;02;003;11;7;23;104;17;44
06;434;06;274;22;0;0;86;12;25
06;274;02;006;20;0;0;7;1;2
06;410;02;003;7;163;38;216;83;147
06;408;02;004;13;4;1;12;8;6
06;497;06;427;14;0;0;6;5;1
06;749;06;749;10;150;0;2177;828;281
06;560;06;434;5;2;0;15;2;6
02;009;06;756;6;7;0;105;19;37
06;364;06;427;17;0;0;36;9;14
02;014;02;006;0;0;0;51;4;2
02;006;06;412;21;1;0;11;2;3
06;441;02;007;15;0;5;7;1;6
06;134;02;006;10;1;1;1;0;1
02;010;06;490;4;0;0;3;1;1
06;270;02;004;7;41;0;81;34;42
06;252;02;010;4;0;0;14;6;6
06;760;06;560;20;17;0;874;230;182
06;658;06;568;5;8;1;58;10;22
06;134;06;427;12;0;0;162;35;11
02;006;02;015;5;2;0;64;7;11
06;410;02;015;7;43;15;95;25;63
02;008;02;005;20;0;0;68;7;12
02;012;06;749;15;8;1;51;9;21
06;412;02;003;14;16;9;20;1;17
06;861;06;525;15;4;0;9;0;4
02;009;06;778;17;1;0;2;1;1
06;805;06;882;19;0;0;6;4;2
06;274;06;490;19;10;0;74;19;19
06;427;06;441;19;8;1;17;9;8
06;539;06;427;16;97;1;677;237;219
06;515;02;013;9;50;3;147;85;81
06;091;06;134;4;0;0;5;2;2
06;760;06;515;20;9;0;737;153;97
06;091;06;270;12;3;0;2;0;1
06;658;06;515;4;1;0;5;0;2
02;007;06;270;7;0;1;1;1;0
06;410;02;010;13;13;0;24;9;13
02;001;06;490;8;88;56;219;64;104
02;014;02;011;14;36;10;337;89;75
06;410;06;371;19;0;0;3;0;1
02;013;06;371;4;1;0;8;2;3
06;410;02;007;11;6;1;12;5;7
02;002;06;861;18;44;90;325;47;131
06;412;06;028;20;0;0;1;1;0
06;539;06;525;5;0;0;47;4;9
06;441;02;009;11;0;0;1;0;0
06;539;06;861;20;1;0;5;1;1
06;760;06;568;21;1;0;36;5;7
06;490;02;001;12;356;247;796;186;527
06;760;02;007;5;18;4;66;19;31
06;658;02;004;3;0;0;39;5;13
02;015;06;408;5;6;1;4;3;3
06;560;06;126;8;0;0;4;0;1
02;010;06;861;13;3;0;47;2;18
06;756;06;091;5;0;0;2;0;1
02;008;02;015;7;5;12;411;85;141
02;002;06;091;22;0;7;78;7;39
06;371;02;004;12;8;8;18;2;13
06;648;06;490;14;23;1;41;20;21
02;007;02;006;4;0;0;12;3;0
02;009;02;010;3;0;0;1;0;0
02;007;06;134;15;0;2;2;0;1
02;008;06;274;22;0;0;7;5;3
06;560;02;008;8;2;0;16;6;7
06;364;06;749;3;0;0;1;0;0
06;028;06;270;12;20;0;48;19;21
06;091;02;014;16;1;11;28;3;17
02;015;02;012;2;0;0;3;0;0
02;006;06;364;21;1;0;1;0;1
02;006;06;568;7;56;4;29;13;19
06;371;06;756;13;29;0;683;164;160
06;427;06;270;20;0;0;55;7;15
06;749;02;011;8;4;0;27;4;10
06;539;02;003;9;253;34;387;190;223
06;408;06;749;7;3;0;13;5;6
06;364;06;412;9;0;0;39;11;6
06;134;06;274;11;4;0;4;3;3
06;756;06;252;0;0;0;14;0;2
06;882;06;882;11;0;0;867;252;26
06;427;06;515;21;0;0;9;0;3
06;274;02;001;15;40;28;300;88;119
06;515;06;410;9;0;0;6;2;3
02;014;06;539;20;49;2;161;52;68
02;004;06;648;8;2;0;7;5;3
06;840;06;515;13;22;0;37;13;27
02;012;06;434;19;2;9;28;7;12
06;861;02;011;17;12;4;241;34;94
06;035;02;011;13;1;1;25;6;7
06;539;02;009;9;75;0;153;65;77
06;749;02;013;16;30;0;64;17;30
02;007;06;648;0;0;0;1;0;0
06;270;06;427;17;4;0;158;27;59
06;441;02;015;11;0;7;27;4;15
02;014;02;005;13;1;64;574;128;81
06;756;02;007;8;15;7;33;8;22
02;006;02;013;4;0;1;13;4;3
06;427;06;760;4;0;0;86;13;38
06;749;06;274;17;4;1;2;3;3
06;490;02;008;20;0;0;106;20;27
02;005;06;490;4;1;0;1;0;1
02;012;06;760;10;5;0;31;17;11
06;098;02;002;15;1;1;1;0;1
06;434;06;778;7;5;0;36;7;7
02;001;02;012;14;112;486;378;65;222
06;270;02;013;17;2;1;3;0;2
06;490;06;434;1;0;0;9;4;1
02;012;02;006;5;2;2;12;0;6
06;756;06;882;15;0;0;12;6;0
06;760;02;002;14;21;7;18;10;19
06;274;06;126;13;0;0;1;0;0
02;005;06;427;3;0;0;2;0;0
06;427;06;371;2;0;0;1;0;0
02;013;06;760;6;9;1;32;6;18
02;007;06;760;21;2;3;22;4;8
02;010;06;760;5;0;0;4;2;2
06;126;02;014;16;0;0;2;1;0
06;410;06;408;13;9;0;133;44;42
06;756;02;014;0;0;0;3;0;0
06;568;06;861;14;9;0;22;7;14
02;011;02;014;2;0;0;3;0;1
06;515;06;840;8;20;0;46;24;26
06;749;02;008;17;2;0;21;2;9
02;001;06;882;20;0;6;8;0;4
02;001;06;638;14;74;45;89;24;65
06;539;02;014;8;84;5;215;104;111
06;648;02;002;13;3;2;4;0;4
02;013;06;126;11;0;0;6;4;1
06;568;06;525;22;3;0;15;0;3
06;410;02;011;9;4;0;22;13;11
06;252;06;408;5;1;0;13;0;7
06;371;06;270;4;0;0;2;0;1
02;008;02;001;7;14;201;1380;168;343
06;274;06;134;12;3;0;5;0;3
02;006;06;539;15;99;8;133;93;96
06;035;06;805;12;2;1;5;2;3
06;497;02;003;13;0;1;38;22;11
02;010;06;638;16;6;0;10;6;4
02;007;06;539;17;38;23;157;45;75
06;648;06;778;12;4;0;389;72;38
06;427;02;001;12;81;219;1044;184;484
06;756;06;515;12;60;0;325;101;125
06;434;06;840;19;0;0;4;0;1
02;001;02;002;15;42;1315;2294;441;273
06;134;06;648;16;8;0;8;3;7
06;638;06;497;21;0;0;7;2;0
06;371;06;028;5;2;1;10;5;4
02;007;06;434;0;0;0;6;2;2
06;568;02;002;12;50;17;92;28;64
06;274;06;091;11;13;1;915;260;173
06;490;06;560;9;3;0;9;5;5
06;126;06;840;14;1;0;3;2;2
06;434;02;011;17;1;1;42;3;17
02;011;06;270;14;0;0;12;4;3
02;010;02;003;9;42;115;345;86;157
02;009;06;805;17;2;0;101;24;39
02;007;02;009;7;19;12;521;57;82
06;805;06;749;19;44;0;608;168;140
02;012;06;638;5;1;0;17;5;6
06;260;02;014;5;76;33;378;133;201
02;013;06;539;0;0;0;3;0;1
06;252;06;266;17;0;0;28;3;4
06;028;02;014;0;0;0;1;0;0
02;010;02;012;12;1;3;151;32;28
06;028;06;371;13;0;0;2;0;0
06;490;06;515;9;2;1;3;0;2
06;410;02;013;17;8;3;26;6;13
06;840;06;270;7;0;0;5;0;2
06;252;02;006;9;0;0;6;2;3
06;568;06;134;22;0;0;2;2;1
02;006;06;638;13;4;2;12;0;6
06;515;02;006;10;6;2;8;0;6
06;035;06;658;19;15;2;1173;247;186
06;260;02;008;20;1;0;21;4;9
06;410;06;412;14;2;0;19;5;9
06;805;06;410;5;0;0;7;0;3
06;408;06;756;20;0;0;9;0;4
02;003;06;539;12;248;22;219;116;189
02;005;06;658;18;18;71;173;43;99
06;134;02;010;5;1;0;4;0;2
06;539;06;497;5;16;0;80;19;35
06;515;06;560;23;0;0;37;13;8
02;004;02;013;14;13;58;211;37;85
02;005;06;882;16;1;3;1;0;2
06;364;06;252;11;0;0;12;2;3
06;539;06;410;9;52;0;458;175;156
06;371;06;760;19;18;1;167;38;53
06;028;06;756;5;5;1;6;2;5
02;010;06;515;22;0;0;5;0;1
02;008;02;014;14;0;6;75;16;25
02;003;06;364;18;7;3;44;8;13
02;015;06;882;21;0;0;2;2;1
06;778;02;004;8;9;1;11;1;5
06;035;02;001;17;56;60;940;159;173
02;004;06;408;7;5;3;14;5;7
06;266;06;515;21;0;0;1;0;0
06;805;06;648;9;0;0;1;0;0
06;560;02;013;23;0;0;3;0;1
06;035;06;515;5;6;2;7;0;5
06;412;02;012;3;1;0;15;4;8
02;008;06;270;10;1;0;8;0;3
06;560;06;427;1;0;0;14;6;0
02;004;06;568;17;65;26;131;43;79
06;427;06;525;20;8;0;63;17;10
06;760;06;756;10;11;0;138;44;45
02;002;06;749;21;10;4;39;12;17
06;539;02;010;15;7;0;24;3;9
02;013;06;497;12;0;0;4;0;2
06;760;06;427;18;9;0;104;29;48
02;007;02;003;7;45;1228;938;133;152
06;749;06;126;17;0;0;3;0;1
06;329;06;539;6;1;0;6;6;2
06;410;06;364;17;5;0;69;35;23
06;568;06;648;7;1;0;2;0;1
06;427;06;252;3;0;0;2;0;1
06;805;06;427;21;0;0;21;4;8
02;003;06;840;7;45;23;35;9;36
06;412;06;126;18;0;0;1;0;0
02;003;06;098;12;0;1;4;0;2
06;749;06;434;15;1;0;5;0;2
06;441;02;005;12;2;9;16;4;11
02;005;06;252;9;1;1;1;0;1
02;006;06;410;13;19;2;23;7;17
02;004;06;410;23;0;0;1;0;0
06;840;06;756;16;5;1;87;19;30
06;539;02;007;13;7;1;30;14;9
02;013;06;515;23;0;0;19;3;2
06;434;06;861;11;7;1;42;17;20
06;497;02;009;13;0;0;1;0;0
06;840;06;658;20;0;0;4;1;1
06;364;06;861;15;0;0;4;4;2
06;539;06;412;17;8;0;42;9;14
02;008;06;412;23;0;0;1;0;0
06;882;06;252;21;0;0;8;1;2
02;002;06;028;2;0;0;4;0;2
06;119;06;119;21;0;0;34;4;0
06;270;02;009;21;0;0;15;4;3
06;245;06;098;11;0;0;55;22;13
02;004;06;412;8;4;1;7;3;4
02;003;06;805;18;33;35;136;30;66
06;805;06;252;6;1;1;798;162;220
06;408;06;840;21;5;0;44;6;11
06;568;06;028;2;0;0;2;0;1
02;010;06;035;18;2;1;48;10;16
06;091;06;427;9;5;0;24;6;11
06;760;06;364;8;2;0;17;3;5
06;410;02;008;21;1;0;1;0;1
06;408;06;861;11;5;0;18;9;8
06;805;02;012;18;3;0;68;10;28
02;001;02;010;17;47;345;767;80;315
06;539;06;427;2;0;0;8;0;3
06;270;02;003;21;0;0;3;1;0
06;427;06;805;20;0;0;13;4;2
02;011;06;412;10;15;0;16;15;12
02;001;02;009;11;26;65;324;78;95
06;028;02;015;15;6;7;18;0;12
06;412;02;010;6;53;1;128;56;65
02;010;06;648;20;0;0;1;0;0
06;539;02;008;23;0;0;3;0;0
06;756;02;010;10;5;1;15;2;9
02;013;02;010;5;4;0;14;0;7
02;004;06;441;6;3;0;20;2;9
06;560;02;004;20;0;1;28;3;5
02;011;06;091;5;1;0;4;1;2
06;028;06;568;10;1;0;16;2;3
06;760;06;266;14;0;0;2;0;1
06;091;06;778;9;0;0;1;0;0
02;012;06;490;9;0;1;17;5;6
06;260;02;007;13;1;0;41;5;14
06;861;06;568;5;0;0;5;0;2
06;098;06;427;17;0;0;6;2;3
06;490;06;091;18;11;0;84;11;34
02;008;06;805;16;0;0;18;4;6
06;490;06;412;22;0;0;6;0;2
06;410;06;434;15;0;0;1;1;0
02;013;06;412;13;32;1;98;60;54
02;015;06;568;8;17;2;60;12;27
06;861;06;091;20;1;1;3;3;2
